Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
Adidas heeft in samenwerking met kanye west de Yeezy Boost sneaker ontworpen. Over heel de wereld is van deze sneakerlijn maar een beperkte oplage. De consument moet zich dus bewijzen t.o.v. een merk.,Red,50,5,1,2,3,4,
sylvie meis is door het merk van haren ingezet om dit merk te herpositioneren. De schoenen van vanharen zijn/waren niet populair bij iedereen. Door een hele nieuwe lijn in te zetten en daarbij gebruik te maken van een bekende Nederlander is dit merk weer positief in de media.,Red,50,5,1,2,3,4,
De Nest thermostaat past zich aan aan jouw leven. Nadat jij hem 1 week hebt gebruikt weet hij de manier van leven en zal hij zichzelf volledig aanpassen. Dit allemaal vanaf je eigen smartphone en dit valt ook nog te combineren met een binnen-/buitencamera en rook/koolstofmonoxide melder.,Red,50,5,1,2,3,4,
Het herpositioneren van blokker. Blokker wil de waarde van haar producten en diensten veranderen. Om dit te realiseren zet blokker Sarah Jessica Parker in. Ook het logo van blokker is veranderd.,Red,50,5,1,2,3,4,
Een klein soort chip wat je aan alles kan hangen wat waardevol is. Bijvoorbeeld je telefoon je tas of je sleutels. Deze chips blijven in contact met elkaar en zodra een van allen het contact verbreekt wordt er een signaal gegeven. ze vormen een groep die zelf bijhoud of onderdelen er allemaal nog zijn. Zo kan je nooit je tas ergens laten staan zonder dat je dat doorhebt en vergeet je nooit meer spullen.,Yellow,53,5,4,4,1,2,
Echte pizzaliefhebbers kunnen bevestigen dat de lekkernij altijd en overal smaakt. Daarom levert Domino’s de smakelijke maaltijd nu aan hongerige busreizigers. Het enige wat de pendelaars moeten doen, is een belletje geven om de pizza naar keuze te bestellen. Aan de eindhalte zal een koerier wachten met de smakelijke maaltijd. hoort bij contextual omnipresence want je bereikt nu klanten via innovatieve kanalen en je bent op meerdere plekken,Blue,36,5,4,4,2,3,
De hackende computernerd is hot. Dat blijkt uit onderzoek onder Nederlandse jongeren. Sterker: sommige jongeren zien het zichzelf ook (illegaal) doen. Scholen en bedrijven willen hen inzetten in de strijd tegen cybercrime. Maakt mensen het leven gemakkelijker omdat je hacken voor veel goede dingen kan inzetten zoals bijvoorbeel informatie verkrijgen van terrorristische organisaties,Blue,36,5,4,4,2,3,
De Amerikaanse politie onderzoekt samen met fabrikant Taser International of drones met stroomstootwapens zijn uit te rusten. Dit past bij contextual omnipresence want zo is de politie op meer plekken tegelijk. Ze kunnen met dit innovatieve kanaal hun werk doen op meer plekken.,Blue,36,5,4,4,2,3,
Hiermee geeft Coolblue een kijkje in het leven van hun werknemers en laat zien hoe het met ze gaat na de hackaton.,Blue,36,5,4,4,2,3,
Dit is eigenlijk het tegenovergestelde van insider trading. Dit laat zien dat er niet goed voor de medewerkers gezorgd wordt.,Blue,36,5,4,4,2,3,
Bij de AH kun je met een (persoonlijke) bonuskaart korting ontvangen op producten, maar wat hier het status test signaal is, is het feit dat je persoonlijke korting krijgt. Dit is gebaseerd op producten die je eerder hebt gekocht + gescand met je eigen bonuskaart.,Red,50,4,3,4,1,2,
Als klant kun je korting ontvangen wanneer je fanatiek meespaart met je spaarkaart en zegeltjes. Zo kun je bij de BakkerBart sparen voor 50% korting op je volgende broodje.,Red,50,4,3,4,1,2,
Burgerhulpverleners.Dit zijn vrijwilligers die zijn aangesloten bij een oproepsysteem reanimatie. Zij krijgen bij een hartstilstand in hun buurt een oproep om te reanimeren of om een AED te halen. Zo bieden zij hulp in de eerste levensbelangrijke 6 minuten na een hartstilstand. Zij zijn op de juiste plaats op het jusite moment.,Red,50,4,3,4,1,2,
De iphone 7 kwam uit en Deliveroo bezorgd restauranteten, maar het kon op dat moment anders. Deliveroo pastte zich even aan, gewoon fietsen bezorgen (met taart, het eetdeel),Red,50,4,3,4,1,2,
Ruim 300 medewerkers van ABN AMRO gingen op bezoek bij eenzame ouderen in Amsterdam. ABN AMRO Foundation wil ouderen die zelden of nooit bezoek krijgen zo een hart onder de riem steken in de aanloop naar Pasen.,Red,50,4,3,4,1,2,
Het bedrijfsuitje heeft veel nieuwsbladen gehaald. Het bedrijf is gevestigd in de stad York, in het noorden van Engeland, en bestaat tien jaar. Om dat te vieren besloot Bilton groots uit te pakken, meldt Daily Mail. Het personeel werd verteld dat ze op teamuitje naar Flamingo Land, een pretpark, zouden gaan. Tijdens de maandelijkse vergadering verklapte Bilton echter dat de reis iets verder zou gaan: naar het tropische eiland Barbados in het Caribisch gebied.,Red,50,4,3,4,1,2,
Makkelijk je hond uitlaten zonder dat je zelf naar buiten hoeft.,Red,50,4,3,4,1,2,
self-driving taxis,Red,50,4,3,4,1,2,
als je bij de nieuwsbrief inschrijft, krijg je 5 euro korting.,Blue,36,5,4,4,2,3,
Maak kennis met Toon® Toon is de slimme thermostaat die je inzicht geeft in je energieverbruik en helpt besparen op je energiekosten. Zo verbruik je nooit meer energie dan nodig en bespaar je tot 10% op je energierekening.,Red,51,2,3,2,4,3,
Motorrijden zonder helm? Onmogelijk, zou je denken. BMW heeft er echter iets op bedacht: hun futuristische Motorrad Vision Next 100 is zo veilig uitgerust dat dergelijke bescherming van je hoofd niet nodig is,Red,51,2,3,2,4,3,
Een sportwedstrijd kijken in virtual reality.,Red,51,2,3,2,4,3,
If you want to really get into NBA 2K17, the option to scan your face is once again in the game.,Red,51,2,3,2,4,3,
Apple on Monday began taking iTunes donations towards the relief of Hurricane Matthew, which recently tore through a number of Caribbean countries, as well as several U.S. states including Florida and the Carolinas —killing hundreds, and leaving many more homeless or otherwise in need of aid.,Red,51,2,3,2,4,3,
Heerlijk eten en drinken, gelijktijdig een topfilm bekijken en perfect getimed dezelfde gerechten proeven die op dat moment in de film te zien zijn. Dat is Cinema Culinair. Good film + good food + great timing. De clou zit ‘m in dat laatste. Een voorbeeld. Als de hoofdpersoon uit de film Estômago op 20 minuut en 54 seconden een Coxinha naar binnen werkt, dan moeten je gasten hetzelfde kunnen doen. Een minuutje eerder of later bepaalt het verschil tussen goed en fan-tas-tisch! Uiteindelijk gaat het erom dat mensen de film niet alleen zien en horen, maar ook proeven en voelen.,Red,51,2,3,2,4,3,
Thursday morning, Miami Mayor Tomas Regalado and representatives from Heineken and the National Trust for Historic Preservation announced a new initiative to support the renovation of the stadium.,Red,51,2,3,2,4,3,
The two biggest soda companies in the United States - Coca-Cola and PepsiCo - sponsored a minimum of 96 national health organizations between 2011-2015, a new study reveals.,Red,51,2,3,2,4,3,
Combining the donations from Nike’s The Draw system where people bought raffle tickers for $10 a piece, as well as the live auctions in Hong Kong and London, a total of $6.75 million was raised for Parkinson’s research.,Red,51,2,3,2,4,3,
Facebook neemt een volgende stap en gaat nu zelfs Livestreaming aanbieden, waardoor er een extra live kanaal aanwezig is waarop mensen Facebook kunnen gebruiken en waar Facebook op kan adverteren.,Green,51,2,5,3,5,2,
founder Bill Gates through his foundation has donated $210 million to an initiative based at the University of Washington in Seattle aimed at improving people’s health around the world, university officials said on Tuesday.,Red,51,2,3,2,4,3,
This fall, students in the Fort McMurray Public School District (FMPSD) will be learning in style. Samsung Canada announced on July 8 the company will be donating $140,000 worth of tablets to be used in the hardest-hit classrooms throughout Fort McMurray.,Red,51,2,3,2,4,3,
Around 500 young cancer patients each year will now have access to a youth-focused, high-tech haven as part of their care at Peter MacCallum Cancer Centre.,Red,51,2,3,2,4,3,
Google has donated $165,000 to send about 1,700 children to national parks around the country as a part of the National Park Foundation's efforts to get more kids into the parks.,Red,51,2,3,2,4,3,
A week ago, ice-cream makers Ben & Jerry’s endorsed the “Black Lives Matter” movement. On its website, a letter written to their customers, Ben & Jerry’s spelled out their support.,Red,51,2,3,2,4,3,
The Northern Lights Regional Health Centre (NLRHC) will have two new neonatal warmers to assist staff in caring for fragile newborns, following a $69,000 donation by Shell Albian Sands and oilsands contractors.,Red,51,2,3,2,4,3,
are a meal emoji with the hashtag #ShareAMeal to receive a ‘real-moji’ depicting the food emoticon and a link to donate a meal. Knorr is celebrating World Food Day on Oct. 16 by donating 1 million school meals for its third year in a row. Knorr has partnered with the World Food Programme (WFP) and the Global Food Banking Network.,Red,51,2,3,2,4,3,
AGF-producenten en handelaren kunnen een emoji sponsoren. Het Unicode Consortium heeft Unicode 9.0 gepresenteerd, waarin 72 nieuwe emoji zijn toegevoegd, de tekentjes die smartphone-eigenaren gebruiken bij het versturen van berichte,Red,51,2,3,2,4,3,
Starting tomorrow, Wednesday, July 12, and running until this Sunday, July 17 - which just so happens to be World Emoji Day - Pizza Hut is replacing all of its traditional menus in six of its busiest stores with ones that have substituted emojis for words.,Red,51,2,3,2,4,3,
ELON MUSK HAS done it again. The CEO of Tesla Motors and SpaceX has made an aggressive prediction for his technology, and paired it with an unreasonable deadline. In the past, he’s promised electric cars for everyone and trips to Mars, and built a reputation for achieving those outrageous things, albeit far behind schedule. Now, Musk is pledging that by the end of 2017, he’ll produce a Tesla that can drive itself from Los Angeles to New York City, no human needed.,Red,51,2,3,2,4,3,
Een gouden Xbox One Limited Edition, met echt 24k goud gemaakt. Daarmee kan een klant het meest exclusieve van het exclusieve in huis halen, en tevens zijn loyaliteit aan Xbox en Microsoft tonen.,Green,51,2,5,3,5,2,
Lay’s is met haar verpakkingen een ludieke Champions League-actie gestart. Onder de titel ‘Cheer for Your Favourite’ zijn de chipzakken tijdelijk voorzien van juichende gezichten waarmee de consument grappige selfies kan maken.,Red,51,2,3,2,4,3,
Speciaal voor KLM World Business Class heeft Chocolatemakers een mini versie van hun populaire ‘Gorilla bar’ gemaakt. Het kleine biologische chocolaatje reist op grote hoogte in een unieke verpakking, ontworpen in samenwerking met de KLM design afdeling.,Red,51,2,3,2,4,3,
Een alarm klok die wegrijdt, geeft een totaal nieuwe kijk op alarm klokken, die niet puur piepen, maar ook de gebruiker 'challengen'.,Green,51,2,5,3,5,2,
With 3.575 million people dying each year from water-related disease, our current water crisis is one of epic proportions. At any given time, half of the world’s hospital beds are occupied by those suffering from illness brought on by limited access to safe drinking water, poor hygiene and sanitation.,Red,51,2,3,2,4,3,
Een schaar die meteen 4x snijdt, geeft een innovatieve draai aan het al decennia onveranderde design van scharen.,Green,51,2,5,3,5,2,
The computer workstation designed by MWE Lab seems as if it’s from the future. The workstation is designed for people who daily spend long hours in front of monitors and features scorpion inspired frame, ergonomic and adjustable leather chair, three 27 inch monitors, ergonomic comfort for maximal overall performance and productivity, and so on.,Red,51,2,3,2,4,3,
Heineken Green Room is een online platform waar Heineken medewerkers samen hun ervaringen met Heineken bier kunnen delen, wat dus iedereen met elkaar naarbinnen zal verbinden.,Green,51,2,5,3,5,2,
Een Virgin Airlines medewerkster gebruikt een Google Glass, die ze van het bedrijf heeft gekregen. Ze gebruikt de Google Glass om met collega's en klanten op het vliegveld te communiceren, wat voor meer verbinding en persoonlijkheid zorgt.,Green,51,2,5,3,5,2,
You snooze you lose? Not exactly. Last week, developers released iCukoo, a U.K.-based free iPhone alarm clock app that allows users to donate money to one of five charities every time they hit the snooze button.,Red,51,2,3,2,4,3,
Louise is an app that allows you to listen to the music of others around you. It’s another example of that transient moment of human connection that allows you to connect with a stranger in a new and exciting way.,Red,51,2,3,2,4,3,
When you take a picture you tag it with a word and if at that same moment someone else tags their picture with the same word, you’ll be sent that picture. It’s an instant, transient moment of connection with another person done in a really interesting way.,Red,51,2,3,2,4,3,
Pokémon GO is een spel waarbij gebruik gemaakt wordt van augmented reality. Er worden pokémon weergegeven via het scherm van de telefoon, in de echte wereld. Dit signaal heeft wat weg van alle trends, doordat dit spel heel breed is, en er veel consumenten zijn die dit spel willen spelen om 'bij de rest te horen'.,Blue,45,5,5,4,2,4,
Lightwave, a wristband that collects the physiological response of concert goers and make judgments about their emotional response. Then the DJ can shape the music or the light show around how the crowd is feeling. You could have a truly crowdshaped concert where, as the people become more excited, the lights change.,Red,51,2,3,2,4,3,
H&M gebruikt geen grondstoffen maar doet via kledingrecycling iets terug voor het milieu,Red,60,4,1,5,2,2,
Supermarkt verkoopt eetbare insecten. Van negatief naar positief.,Red,60,4,1,5,2,2,
Rij elke dag de beste route, dankzij real–time hulp van andere bestuurders. Waze is 's werelds grootste op community gebaseerde verkeers- en navigatie app. Vergezel andere chauffeurs in je regio die real-time verkeersinformatie delen, zodat iedereen tijdswinst kan maken en kan besparen op brandstofkosten tijdens je dagelijkse rit.,Red,51,2,3,2,4,3,
pplkpr notices when you're hanging out with someone or feeling emotional and prompts you to report.,Red,51,2,3,2,4,3,
Het meest exclusieve bier dat er is. Je moet jezelf bewijzen om het bier te kopen,Red,51,2,3,2,4,3,
Het makkelijker maken van hotelboekingen. Alles op 1 plek,Blue,44,4,4,2,4,4,
In Cafe Trust in Amsterdam is een nieuwe manier van afrekenen bedacht. Je mag hier zelf bepalen wat je wil afrekenen. De naam van het Café zegt het al, ze gaan uit van het goede in de mens, en moeten ze dus vertrouwen.,Yellow,47,4,4,3,2,2,
Je kan zelf je producten scannen en meteen inladen in je tas. Je kan afrekenen bij de zelfscankassa waar het apparaat als het ware gescand wordt, en je zo kan afrekenen zonder dat kassières alles over de toonbank moeten halen. Zo wordt een grote taak overgenomen door technologie.,Yellow,47,4,4,3,2,2,
Normaal bepaal jij zelf wat je gaat koken. Maar als je niet goed weet hoe je (gezond) moet koken, kan Hello Fresh dit van je overnemen. Zij stellen een maaltijdbox voor je samen.,Yellow,47,4,4,3,2,2,
